"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.036","0.00","0.00","3.90","3.90","75.43","20.67"
"SR GRID","0.036","0.00","0.00","3.90","3.90","75.43","20.67"
