"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","116.1","-202.4","151.9","-62.9","-2.7","0.0"
"Actual(MU)","107.9","-209.3","159.6","-64.0","-2.2","-7.9"
"O/D/U/D(MU)","-8.2","-6.9","7.7","-1.0","0.5","-7.9"
