"","NR","WR","SR","ER","NER","All India"
"Coal","638","1210","535","417","11","2811"
"Lignite","22","15","48","0","0","85"
"Hydro","358","10","32","93","18","511"
"Nuclear","27","31","54","0","0","112"
"Gas, Naptha & Diesel","36","52","13","0","28","128"
"RES (Wind, Solar, Biomass & Others)","63","79","276","2","0","420"
"Total","1143","1396","958","512","56","4066"
