"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7157","0","156.4","112.4","1.0","244"
"","Haryana","7186","34","136.4","131.8","-2.8","244"
"","Rajasthan","7277","0","150.4","68.0","0.2","208"
"","Delhi","4722","0","99.0","80.1","-2.1","171"
"","UP","14672","0","314.6","162.7","-5.0","230"
"","Uttarakhand","1812","75","38.2","14.8","0.3","108"
"","HP","1209","0","25.3","-1.1","1.3","124"
"","J&K","1870","467","34.3","16.4","-4.1","81"
"","Chandigarh","275","0","5.7","6.1","-0.5","14"
"WR","Chhattisgarh","3399","0","83.4","36.0","1.3","745"
"","Gujarat","10801","0","245.0","72.8","-3.9","225"
"","MP","6673","0","141.4","69.5","-1.3","252"
"","Maharashtra","19105","0","413.9","120.0","7.1","626"
"","Goa","401","0","8.3","7.5","0.1","98"
"","DD","321","0","7.2","7.0","0.2","20"
"","DNH","749","0","17.3","17.5","-0.2","5"
"","Essar steel","406","0","8.4","8.3","0.1","131"
"SR","Andhra Pradesh","7014","0","155.5","25.3","2.2","572"
"","Telangana","7084","0","156.3","110.6","2.1","354"
"","Karnataka","8909","0","189.0","82.0","4.4","594"
"","Kerala","3331","0","63.4","45.8","1.3","205"
"","Tamil Nadu","13070","0","284.8","111.2","2.7","1082"
"","Pondy","310","0","6.6","6.9","-0.4","31"
"ER","Bihar","3493","0","74.0","68.9","2.9","150"
"","DVC","2768","0","62.2","-23.2","-0.1","200"
"","Jharkhand","1101","0","22.8","16.6","0.3","100"
"","Odisha","4051","0","80.3","19.7","-0.5","220"
"","West Bengal","8179","0","163.7","53.8","3.3","250"
"","Sikkim","104","0","1.2","1.0","0.2","36"
"NER","Arunachal Pradesh","121","9","2.0","1.9","0.1","5"
"","Assam","1480","155","28.2","20.3","3.4","240"
"","Manipur","109","6","1.8","1.8","0.0","12"
"","Meghalaya","278","0","4.3","0.5","0.7","26"
"","Mizoram","71","1","1.2","1.0","0.1","8"
"","Nagaland","92","3","1.6","1.5","0.1","15"
"","Tripura","287","0","4.3","3.3","1.4","23"
