"","NR","WR","SR","ER","NER","All India"
"Coal","521","1040","425","395","12","2393"
"Lignite","18","12","47","0","0","78"
"Hydro","180","75","147","117","15","534"
"Nuclear","28","29","60","0","0","116"
"Gas, Naptha & Diesel","29","73","15","0","23","139"
"RES (Wind, Solar, Biomass & Others)","40","39","113","2","0","194"
"Total","815","1269","807","514","50","3455"
