"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","52816","42338","36614","19774","2484","154026"
"Peak Shortage (MW)","2158","42","0","0","207","2407"
"Energy Met (MU)","1197","964","865","394","47","3467"
"Hydro Gen(MU)","337","16","49","109","26","537"
"Wind Gen(MU)","19","58","92","----------","----------","169"
"Solar Gen (MU)*","3.44","10.73","23.30","1.51","0.00","39"
"Energy Shortage (MU)","9.9","0.0","0.0","0.0","1.6","11.5"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","53506","42652","37918","19815","2538","154944"
