"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5579","210","123.5","55.0","0.3","154"
"","Haryana","6416","0","130.3","65.1","0.3","241"
"","Rajasthan","8733","0","189.8","50.9","1.7","451"
"","Delhi","3526","0","75.1","47.4","-2.4","53"
"","UP","10076","3500","233.9","112.6","1.6","523"
"","Uttarakhand","1567","115","29.3","17.2","1.8","230"
"","HP","1150","0","22.6","10.9","1.8","152"
"","J&K","1766","0","31.0","19.4","1.2","269"
"","Chandigarh","184","0","3.5","3.6","-0.1","27"
"WR","Chhattisgarh","3015","0","70.1","17.5","-2.6","20"
"","Gujarat","13121","9","301.8","59.5","-0.3","336"
"","MP","7418","0","167.2","87.4","0.5","194"
"","Maharashtra","18729","414","410.7","148.4","-2.5","572"
"","Goa","402","0","7.6","8.5","-0.9","0"
"","DD","269","0","6.0","6.1","-0.1","34"
"","DNH","650","0","8.2","15.5","-7.2","11"
"","Essar steel","311","0","6.9","7.9","-1.0","657"
"SR","Andhra Pradesh","5283","0","108.5","26.6","1.6","1085"
"","Telangana","6263","2000","128.8","51.1","3.9","596"
"","Karnataka","6707","300","136.0","15.4","1.2","271"
"","Kerala","2986","150","55.2","25.0","1.8","254"
"","Tamil Nadu","10926","705","248.1","55.6","1.2","397"
"","Pondy","283","25","6.3","6.2","0.1","41"
"ER","Bihar","2730","100","51.2","48.9","-0.2","140"
"","DVC","2356","0","55.0","-13.8","1.2","200"
"","Jharkhand","785","294","15.6","11.4","2.3","150"
"","Odisha","2701","0","53.8","5.9","1.1","160"
"","West Bengal","6522","25","123.8","29.5","-0.1","240"
"","Sikkim","68","0","1.2","1.2","0.0","15"
"NER","Arunachal Pradesh","109","2","1.8","1.6","0.2","37"
"","Assam","1240","106","24.2","14.7","2.6","218"
"","Manipur","119","3","2.3","2.0","0.2","31"
"","Meghalaya","273","2","4.2","1.7","-1.0","70"
"","Mizoram","68","1","1.1","1.1","0.1","12"
"","Nagaland","113","2","1.7","1.4","-0.2","19"
"","Tripura","221","1","2.9","1.3","-0.5","40"
