"","NR","WR","SR","ER","NER","All India"
"Coal","521","1221","475","445","15","2678"
"Lignite","19","13","50","0","0","81"
"Hydro","118","41","103","33","9","303"
"Nuclear","29","34","44","0","0","106"
"Gas, Naptha & Diesel","27","40","17","0","23","108"
"RES (Wind, Solar, Biomass & Others)","68","81","139","2","0","290"
"Total","782","1430","828","480","47","3568"
