"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.90","6.66","7.56","75.65","16.79"
"SR GRID","0.00","0.00","0.90","6.66","7.56","75.65","16.79"
