"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","202.7","-176.9","55.7","-83.0","-4.5","-6.0"
"Actual(MU)","208.9","-171.5","39.8","-77.3","-0.7","-0.8"
"O/D/U/D(MU)","6.2","5.4","-15.9","5.7","3.8","5.2"
