"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.1","0.6","5.1","0.7","93.9","5.4"
"SR GRID","0.0","0.0","1.0","5.6","1.0","91.8","7.2"
