"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6145","0","129.1","65.5","-1.7","60","0.0"
"","Haryana","6738","0","133.2","72.1","2.0","587","2.5"
"","Rajasthan","9713","0","206.2","57.3","-1.5","404","0.0"
"","Delhi","4894","0","95.2","82.4","-2.1","144","0.0"
"","UP","14603","1420","329.1","139.3","6.1","1241","1.0"
"","Uttarakhand","1915","0","36.6","18.4","-0.8","219","0.5"
"","HP","1209","0","23.2","12.5","0.2","189","0.0"
"","J&K","1972","493","37.3","25.7","-1.9","198","8.8"
"","Chandigarh","197","0","4.0","4.3","-0.3","22","0.0"
"WR","Chhattisgarh","3726","0","87.0","22.5","-0.5","113","0.0"
"","Gujarat","14862","0","337.0","172.1","1.2","248","0.0"
"","MP","8518","0","187.1","82.5","-3.6","269","0.0"
"","Maharashtra","21842","0","495.2","150.2","1.2","575","0.0"
"","Goa","512","0","11.2","10.0","0.7","65","0.0"
"","DD","305","0","7.0","6.7","0.2","44","0.0"
"","DNH","737","0","17.4","17.3","0.0","30","0.0"
"","Essar steel","233","0","4.2","4.8","-0.6","147","0.0"
"SR","Andhra Pradesh","7659","0","168.0","53.7","0.6","449","0.0"
"","Telangana","6408","0","140.1","35.7","-0.7","433","0.0"
"","Karnataka","8697","0","193.2","71.2","-0.1","366","0.0"
"","Kerala","3386","0","66.6","50.0","1.3","168","0.0"
"","Tamil Nadu","13100","0","303.5","152.7","1.7","433","0.0"
"","Pondy","349","0","7.6","7.9","-0.3","36","0.0"
"ER","Bihar","4678","0","87.7","85.4","1.7","200","0.0"
"","DVC","2974","0","68.6","-49.0","-1.1","100","0.0"
"","Jharkhand","1141","0","23.6","18.2","0.9","100","0.0"
"","Odisha","4467","0","92.0","40.1","1.1","280","0.0"
"","West Bengal","7775","0","156.3","37.2","3.1","480","0.0"
"","Sikkim","81","0","1.0","1.2","-0.2","15","0.0"
"NER","Arunachal Pradesh","120","7","2.1","2.2","-0.1","35","0.0"
"","Assam","1263","133","18.9","17.1","-0.8","138","1.4"
"","Manipur","146","3","2.0","2.4","-0.4","6","0.0"
"","Meghalaya","275","0","5.0","2.6","-0.2","20","0.0"
"","Mizoram","71","4","1.6","1.4","-0.2","2","0.0"
"","Nagaland","105","6","1.8","2.0","-0.3","13","0.0"
"","Tripura","233","5","3.9","3.5","0.2","0","0.1"
