"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","396","926","443","385","8","2157"
"Hydro","304","21","122","108","24","579"
"Nuclear","28","30","57","0","0","114"
"Gas, Naptha & Diesel","14","36","25","0","25","100"
"RES (Wind, Solar, Biomass & Others)","55","177","280","1","0","512"
"Total","795","1191","925","494","57","3462"
