"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","182.7","-204.8","106.2","-86.7","-0.7","-3.3"
"Actual(MU)","175.5","-206.2","116.6","-82.9","-5.0","-2.0"
"O/D/U/D(MU)","-7.3","-1.4","10.4","3.8","-4.3","1.3"
