"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","46000","38603","34231","17029","2351","138213"
"Peak Shortage (MW)","676","39","0","0","143","858"
"Energy Met (MU)","1023","897","792","371","43","3127"
"Hydro Gen(MU)","329","99","35","76","22","560"
"Wind Gen(MU)","41","83","106","----------","----------","230"
