"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","49487","45966","35428","18419","2410","151710"
"Peak Shortage (MW)","1885","22","0","0","151","2058"
"Energy Met (MU)","1091","1073","799","400","47","3410"
"Hydro Gen(MU)","250","27","86","96","24","483"
"Wind Gen(MU)","10","22","87","----------","----------","119"
"Solar Gen (MU)*","4.17","15.03","23.30","0.56","0.02","43"
"Energy Shortage (MU)","20.6","7.7","0.0","0.0","1.2","29.6"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","50356","46616","35389","19003","2505","151877"
