"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","10.10","17.70","20.80","48.50","36.10","15.40"
"SR GRID","0.00","10.10","17.70","20.80","48.50","36.10","B. Frequency Profile (%)15.40"
