"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5075","0","103.7","53.7","-0.5","101"
"","Haryana","5917","0","109.6","52.0","-2.6","317"
"","Rajasthan","8178","0","174.5","41.6","-0.5","239"
"","Delhi","3235","0","62.1","37.9","-0.4","411"
"","UP","12778","650","258.1","129.9","-1.4","300"
"","Uttarakhand","1453","185","27.1","18.1","-1.4","97"
"","HP","952","0","17.7","9.8","-0.6","72"
"","J&K","1229","0","34.3","27.7","-0.1","170"
"","Chandigarh","167","0","3.1","3.3","-0.2","11"
"WR","Chhattisgarh","2864","18","54.9","10.6","-1.0","170"
"","Gujarat","10984","0","243.1","38.0","-1.3","458"
"","MP","8044","0","182.4","99.2","0.0","241"
"","Maharashtra","17662","146","384.0","126.3","0.1","724"
"","Goa","373","0","7.6","8.2","-1.1","14"
"","DD","208","0","2.9","3.1","-0.2","6"
"","DNH","363","0","9.8","10.2","-0.4","14"
"","Essar steel","336","0","7.1","7.1","0.0","73"
"SR","Andhra Pradesh","5468","0","106.6","24.4","-10.8","411"
"","Telangana","6521","600","141.3","77.7","2.8","580"
"","Karnataka","7270","450","151.6","14.1","2.7","855"
"","Kerala","2897","350","55.5","31.0","2.4","344"
"","Tamil Nadu","8006","676","166.6","44.6","-4.4","481"
"","Pondy","231","0","5.1","4.9","0.2","41"
"ER","Bihar","2828","0","54.4","56.1","-4.3","300"
"","DVC","2532","0","56.3","-15.3","2.4","375"
"","Jharkhand","1026","0","22.0","13.7","0.3","110"
"","Odisha","3637","0","71.3","17.2","2.3","310"
"","West Bengal","6991","0","129.7","26.7","2.1","350"
"","Sikkim","83","0","1.0","1.2","-0.2","28"
"NER","Arunachal Pradesh","90","1","1.4","1.4","0.0","38"
"","Assam","1238","139","23.8","15.5","2.1","156"
"","Manipur","133","1","2.1","2.2","-0.1","52"
"","Meghalaya","219","1","4.6","2.0","0.3","73"
"","Mizoram","67","1","1.3","1.1","0.2","15"
"","Nagaland","112","1","1.7","1.4","-0.2","38"
"","Tripura","242","1","3.1","1.2","-0.4","44"
