"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","261.3","-264.6","56.0","-47.8","-4.5","0.5"
"Actual(MU)","254.7","-267.4","58.6","-40.7","-12.2","-7.0"
"O/D/U/D(MU)","-6.6","-2.8","2.6","7.1","-7.7","-7.4"
