"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","32899","36329","31173","14765","1916","117082"
"Peak Shortage (MW)","1755","282","2302","350","96","4785"
"Energy Met (MU)","679","834","698","283","34","2528"
"Hydro Gen(MU)","116","51","104","40","13","324"
"Wind Gen(MU)","12","16","15","----------","----------","43"
