"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","84.7","-141.6","72.5","-13.3","-1.2","1.2"
"Actual(MU)","64.4","-159.6","81.8","13.6","-0.3","-0.1"
"O/D/U/D(MU)","-20.3","-18.0","9.3","26.9","0.9","-1.3"
