"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","241.2","-264.5","43.4","-31.8","11.1","-0.7"
"Actual(MU)","243.4","-253.3","26.1","-24.3","12.5","4.4"
"O/D/U/D(MU)","2.2","11.2","-17.2","7.6","1.4","5.1"
