"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","119.9","-125.4","54.2","-55.3","7.7","1.2"
"Actual(MU)","117.3","-132.4","53.9","-51.1","10.8","-1.5"
"O/D/U/D(MU)","-2.6","-7.1","-0.3","4.2","3.1","-2.7"
