"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4900","0","94.9","62.5","-1.0","136"
"","Haryana","6002","0","104.5","78.4","-1.3","266"
"","Rajasthan","7889","0","172.1","60.2","-1.5","107"
"","Delhi","3931","81","82.7","63.3","1.0","238"
"","UP","10539","3655","244.3","109.9","-1.1","412"
"","Uttarakhand","1751","75","33.1","21.4","0.7","148"
"","HP","1159","0","23.7","11.6","-0.1","114"
"","J&K","1832","366","31.7","20.3","-1.1","198"
"","Chandigarh","219","0","4.4","4.0","0.3","37"
"WR","Chhattisgarh","3653","96","87.5","33.1","1.2","340"
"","Gujarat","13424","0","303.5","61.1","-0.8","250"
"","MP","7230","0","149.5","84.1","-2.4","250"
"","Maharashtra","19831","366","426.5","113.7","4.3","441"
"","Goa","449","0","9.5","7.9","1.1","70"
"","DD","292","0","6.4","6.5","-0.1","50"
"","DNH","721","0","16.5","16.8","0.5","40"
"","Essar steel","410","0","8.6","8.1","0.5","50"
"SR","Andhra Pradesh","6220","0","140.6","27.2","0.8","415"
"","Telangana","6141","0","134.6","80.2","0.9","342"
"","Karnataka","8273","300","185.1","33.2","2.1","526"
"","Kerala","3295","125","63.8","39.1","0.8","170"
"","Tamil Nadu","11378","916","260.7","95.8","-0.3","318"
"","Pondy","328","0","6.8","7.0","-0.2","25"
"ER","Bihar","2285","300","53.8","48.6","3.3","360"
"","DVC","2600","0","57.9","-16.5","-3.4","250"
"","Jharkhand","1028","0","22.9","10.6","0.0","70"
"","Odisha","3923","100","78.9","19.9","-0.1","180"
"","West Bengal","7265","16","147.7","42.8","-1.0","160"
"","Sikkim","96","0","1.3","1.0","0.3","40"
"NER","Arunachal Pradesh","89","6","0.7","1.1","-0.3","29"
"","Assam","1164","164","19.4","11.5","2.9","250"
"","Manipur","135","1","1.5","1.8","-0.4","47"
"","Meghalaya","268","9","4.7","2.7","-0.4","42"
"","Mizoram","68","0","0.9","0.8","0.1","29"
"","Nagaland","100","0","1.8","1.3","0.5","50"
"","Tripura","204","12","3.0","0.1","0.8","64"
