"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.14","5.24","5.38","67.28","27.34"
"SR GRID","0.00","0.00","0.14","5.24","5.38","67.28","27.34"
