"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42938","37470","33689","16241","1927","132265"
"Peak Shortage (MW)","1186","239","300","333","291","2349"
"Energy Met (MU)","978","861","740","336","35","2950"
"Hydro Gen(MU)","300","21","33","51","17","422"
"Wind Gen(MU)","18","60","68","----------","----------","146"
