"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","37602","41953","35504","17499","2242","134800"
"Peak Shortage (MW)","2016","121","800","150","91","3178"
"Energy Met (MU)","830","1002","847","343","38","3060"
"Hydro Gen(MU)","105","29","55","11","5","205"
"Wind Gen(MU)","29","25","47","----------","----------","101"
