"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.09","2.20","9.77","12.06","67.43","20.51"
"SR GRID","0.00","0.09","2.20","9.77","12.06","67.43","20.51"
