"","NR","WR","SR","ER","NER","All India"
"Coal","261","733","375","366","7","1742"
"Lignite","14","13","48","0","0","75"
"Hydro","158","27","74","41","4","304"
"Nuclear","23","36","64","0","0","123"
"Gas, Naptha & Diesel","27","63","19","0","22","130"
"RES (Wind, Solar, Biomass & Others)","76","74","145","5","0","300"
"Total","560","946","723","412","32","2674"
