"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","260.7","-239.8","12.5","-31.6","-0.5","1.4"
"Actual(MU)","251.5","-239.8","8.7","-20.5","0.8","0.7"
"O/D/U/D(MU)","-9.2","0.0","-3.9","11.1","1.3","-0.7"
