"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","138.4","-184.5","82.8","-43.7","5.7","-1.3"
"Actual(MU)","143.2","-205.7","95.8","-34.7","4.3","2.9"
"O/D/U/D(MU)","4.8","-21.2","12.9","9.0","-1.4","4.2"
