"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4402","350","96.3","54.1","1.0","125"
"","Haryana","5347","563","100.6","53.3","-0.6","242"
"","Rajasthan","6976","0","148.5","37.4","-0.1","225"
"","Delhi","3545","0","75.6","57.1","2.7","298"
"","UP","11441","1965","258.4","104.9","2.0","285"
"","Uttarakhand","1463","210","31.7","21.0","1.8","246"
"","HP","1287","0","24.6","11.2","1.4","168"
"","J&K","1510","100","30.4","17.9","-1.1","84"
"","Chandigarh","201","0","3.9","3.3","0.6","55"
"WR","Chhattisgarh","3395","70","80.8","24.2","-0.2","183"
"","Gujarat","12632","69","279.7","56.5","-0.4","246"
"","MP","6907","44","141.3","69.4","-1.5","297"
"","Maharashtra","19207","167","415.3","128.3","2.2","365"
"","Goa","424","3","8.9","8.3","0.2","73"
"","DD","267","2","5.9","5.9","0.0","18"
"","DNH","652","4","15.2","15.2","-0.1","15"
"","Essar steel","328","2","6.9","7.3","-0.4","5"
"SR","Andhra Pradesh","10585","2000","250.4","88.0","5.8","462"
"","Karnataka","8823","400","195.0","35.3","0.4","268"
"","Kerala","3374","125","66.9","24.5","0.9","338"
"","Tamil Nadu","12740","894","289.7","96.8","0.4","320"
"","Pondy","346","0","7.3","7.3","0.0","32"
"ER","Bihar","2547","300","48.0","45.0","0.6","180"
"","DVC","2553","0","60.7","-18.9","0.1","150"
"","Jharkhand","955","0","20.9","12.7","0.2","100"
"","Odisha","3747","0","74.8","23.6","-3.4","230"
"","West Bengal","7198","130","147.4","49.4","-3.6","250"
"","Sikkim","89","0","1.1","1.4","-0.4","15"
"NER","Arunachal Pradesh","104","2","1.5","1.1","0.5","46"
"","Assam","1230","111","23.8","15.8","3.5","171"
"","Manipur","98","4","1.6","1.3","0.3","43"
"","Meghalaya","238","7","3.1","1.8","0.4","59"
"","Mizoram","75","1","1.1","0.9","-0.1","21"
"","Nagaland","92","3","1.6","1.4","-0.1","32"
"","Tripura","224","14","2.9","1.4","-0.4","74"
