"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.45","5.59","22.51","28.55","57.52","13.92"
"SR GRID","0.00","0.45","5.59","22.51","28.55","57.52","B. Frequency Profile (%)13.92"
