"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.25","6.18","27.01","34.44","59.79","5.76"
"SR GRID","0.00","1.25","6.18","27.01","34.44","59.79","B. Frequency Profile (%)5.76"
