"Share of RES in total generation (%)","5.79","2.99","18.37","0.22","0.11","7.00"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.33","6.36","32.24","9.66","17.95","18.79"
