"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","35952","39737","40048","19939","2439","138115"
"Peak Shortage (MW)","410","0","26","0","52","488"
"Energy Met (MU)","760","972","902","388","41","3063"
"Hydro Gen (MU)","148","9","67","42","8","274"
"Wind Gen (MU)","3","13","42","----------","----------","58"
"Solar Gen (MU)*","21.77","20.42","63.74","0.92","0.05","107"
"Energy Shortage (MU)","8.5","0.0","0.5","0.0","0.8","9.7"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","37168","44252","40839","20208","2491","140939"
"","18:40","10:37","17:57","19:29","17:21","18:45"
