"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.04","7.03","8.07","72.21","19.72"
"SR GRID","0.00","0.00","1.04","7.03","8.07","72.21","19.72"
