"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9730","0","219.1","124.4","-0.1","134"
"","Haryana","7522","0","165.7","104.5","0.6","1138"
"","Rajasthan","8712","0","195.0","56.2","1.9","390"
"","Delhi","5434","12","113.2","82.6","-3.4","228"
"","UP","11754","1250","267.0","123.6","0.0","398"
"","Uttarakhand","1776","0","35.5","16.9","1.6","205"
"","HP","1188","0","23.3","-0.9","-0.6","175"
"","J&K","1506","100","26.6","17.0","-0.9","82"
"","Chandigarh","344","0","6.5","5.2","1.3","101"
"WR","Chhattisgarh","2667","54","56.4","12.0","-0.7","257"
"","Gujarat","12900","16","278.4","41.3","-2.2","326"
"","MP","6310","11","136.3","69.2","0.4","516"
"","Maharashtra","18103","95","397.8","108.9","1.3","505"
"","Goa","402","1","8.4","8.0","0.1","48"
"","DD","281","0","6.2","5.1","1.2","79"
"","DNH","624","1","13.7","13.4","0.4","83"
"","Essar steel","490","1","9.9","10.7","-0.8","11"
"SR","Andhra Pradesh","5752","0","121.9","22.3","0.1","377"
"","Telangana","4847","150","121.1","71.5","0.0","290"
"","Karnataka","7361","350","161.2","29.6","0.2","231"
"","Kerala","2764","575","53.0","33.6","2.0","265"
"","Tamil Nadu","13628","0","294.8","83.5","1.6","348"
"","Pondy","344","0","7.3","7.3","0.0","27"
"ER","Bihar","2245","500","45.0","43.0","-0.4","200"
"","DVC","2565","0","57.7","-24.2","-0.7","428"
"","Jharkhand","948","0","18.7","9.5","-1.3","30"
"","Odisha","3321","0","70.1","21.4","3.5","570"
"","West Bengal","6607","19","138.7","33.2","1.0","200"
"","Sikkim","80","0","1.2","1.2","0.0","15"
"NER","Arunachal Pradesh","104","10","1.7","1.5","0.1","34"
"","Assam","1089","394","21.9","15.3","2.5","267"
"","Manipur","105","6","1.5","1.7","-0.2","14"
"","Meghalaya","275","16","4.3","1.5","-0.6","54"
"","Mizoram","73","7","1.1","1.1","-0.3","29"
"","Nagaland","100","12","1.7","1.6","-0.1","23"
"","Tripura","230","3","3.3","1.7","-0.6","20"
