"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9305","0","207.8","130.1","0.9","215"
"","Haryana","7285","0","145.5","140.8","-1.9","161"
"","Rajasthan","7530","0","158.4","66.2","0.2","306"
"","Delhi","4419","0","89.4","71.7","-1.3","162"
"","UP","13223","60","283.1","151.6","-1.4","478"
"","Uttarakhand","1590","0","35.4","14.8","-0.4","77"
"","HP","1156","0","24.4","-3.1","2.5","226"
"","J&K","1776","444","35.4","15.8","-2.4","227"
"","Chandigarh","232","0","4.7","4.9","-0.3","23"
"WR","Chhattisgarh","3220","0","76.7","18.3","2.3","571"
"","Gujarat","10958","27","251.3","69.0","-2.9","502"
"","MP","6252","0","126.4","57.7","-2.5","313"
"","Maharashtra","15418","0","342.1","106.5","-0.7","389"
"","Goa","379","0","8.2","6.9","0.8","22"
"","DD","301","0","6.7","6.3","0.4","36"
"","DNH","729","0","16.5","16.9","-0.4","55"
"","Essar steel","558","0","10.5","10.1","0.4","267"
"SR","Andhra Pradesh","7288","0","158.9","15.6","1.1","516"
"","Telangana","7128","0","162.6","86.9","1.2","307"
"","Karnataka","7660","350","163.1","66.4","2.6","564"
"","Kerala","3071","0","58.7","45.9","0.9","234"
"","Tamil Nadu","12734","0","280.3","95.1","-0.5","436"
"","Pondy","294","0","6.2","6.6","-0.4","39"
"ER","Bihar","3318","0","74.6","68.8","3.8","150"
"","DVC","2744","0","59.8","-16.4","-0.2","200"
"","Jharkhand","986","0","20.6","16.0","-1.0","100"
"","Odisha","3946","0","72.6","20.4","-3.4","250"
"","West Bengal","7477","0","141.3","41.3","-1.9","400"
"","Sikkim","67","0","0.8","-0.2","1.0","25"
"NER","Arunachal Pradesh","98","7","2.2","2.2","0.0","5"
"","Assam","1508","63","31.3","23.2","3.5","409"
"","Manipur","128","6","1.9","2.0","-0.1","-11"
"","Meghalaya","250","0","4.7","-0.2","0.1","211"
"","Mizoram","75","2","1.2","1.1","0.0","78"
"","Nagaland","99","3","2.0","1.7","0.1","-8"
"","Tripura","253","1","3.8","3.3","0.9","40"
