"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4575","0","96.0","46.9","-0.4","175"
"","Haryana","6074","0","110.8","63.7","-0.1","275"
"","Rajasthan","9298","0","194.7","62.1","1.5","316"
"","Delhi","3245","0","61.2","49.6","-0.3","328"
"","UP","10090","720","210.3","108.5","-1.0","278"
"","Uttarakhand","1656","0","32.2","20.9","1.6","152"
"","HP","1284","0","24.0","16.1","0.9","129"
"","J&K","1902","476","39.3","29.3","0.1","197"
"","Chandigarh","185","0","3.4","3.5","0.3","22"
"WR","Chhattisgarh","3212","96","68.7","18.9","-2.5","151"
"","Gujarat","13367","0","290.2","59.1","-3.7","407"
"","MP","8644","0","187.0","123.4","-1.2","276"
"","Maharashtra","19827","420","431.7","113.9","-2.7","352"
"","Goa","390","0","8.5","7.0","0.9","64"
"","DD","298","0","6.6","6.4","0.2","45"
"","DNH","698","0","16.2","16.5","-0.3","17"
"","Essar steel","247","0","4.0","3.1","0.9","136"
"SR","Andhra Pradesh","6610","0","148.8","16.3","3.4","599"
"","Telangana","6323","0","142.4","90.3","-0.1","199"
"","Karnataka","7427","800","165.5","33.7","7.8","668"
"","Kerala","3099","0","60.6","44.6","2.5","264"
"","Tamil Nadu","11986","0","258.6","130.9","3.4","669"
"","Pondy","303","0","6.1","6.2","0.0","16"
"ER","Bihar","3203","0","57.1","60.0","-2.9","140"
"","DVC","2566","0","57.3","-11.0","-1.2","150"
"","Jharkhand","980","0","21.9","11.2","-0.3","100"
"","Odisha","3851","0","73.3","18.8","2.8","200"
"","West Bengal","6800","0","129.6","38.4","-2.9","230"
"","Sikkim","95","0","1.5","1.5","-0.1","25"
"NER","Arunachal Pradesh","112","1","1.8","1.7","0.1","36"
"","Assam","1330","49","24.2","16.8","3.0","141"
"","Manipur","141","1","2.4","2.2","0.2","31"
"","Meghalaya","281","1","4.4","2.9","-0.2","86"
"","Mizoram","73","2","1.2","1.3","-0.1","21"
"","Nagaland","109","1","1.6","1.6","-0.1","19"
"","Tripura","215","1","4.7","1.1","1.5","45"
