"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","138.3","-137.7","56.2","-59.1","1.4","-0.9"
"Actual(MU)","152.5","-154.6","59.1","-54.3","-1.9","0.8"
"O/D/U/D(MU)","14.2","-16.9","2.9","4.8","-3.3","1.7"
