"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4330","0","88.0","49.7","0.1","103"
"","Haryana","6054","0","102.9","63.6","-1.7","206"
"","Rajasthan","9815","0","206.5","72.3","1.9","355"
"","Delhi","3026","0","59.3","49.1","1.5","289"
"","UP","11205","640","224.7","110.7","-3.3","507"
"","Uttarakhand","1707","0","32.8","21.5","3.3","282"
"","HP","1236","0","23.7","16.6","1.0","110"
"","J&K","1920","480","40.2","30.1","0.9","223"
"","Chandigarh","163","0","3.1","3.1","0.3","20"
"WR","Chhattisgarh","3181","96","69.4","20.3","-1.2","77"
"","Gujarat","12848","18","279.6","53.7","-1.6","417"
"","MP","9449","0","209.3","139.7","-2.0","227"
"","Maharashtra","19312","448","423.3","119.5","-1.6","352"
"","Goa","263","0","5.2","5.2","-0.6","123"
"","DD","288","0","6.5","6.7","-0.2","14"
"","DNH","699","0","16.2","16.5","-0.3","1"
"","Essar steel","314","0","6.5","8.0","-1.5","96"
"SR","Andhra Pradesh","6190","0","140.4","37.0","0.6","617"
"","Telangana","5983","0","135.6","79.2","1.1","221"
"","Karnataka","7001","800","155.9","40.6","1.5","815"
"","Kerala","2988","0","55.6","42.8","1.6","277"
"","Tamil Nadu","10019","0","216.4","104.6","1.8","491"
"","Pondy","259","0","5.2","5.4","-0.2","25"
"ER","Bihar","3163","0","63.7","61.4","2.4","230"
"","DVC","2459","0","54.1","-8.5","-0.9","110"
"","Jharkhand","868","0","22.5","13.3","0.7","95"
"","Odisha","3838","0","65.8","17.9","-0.8","105"
"","West Bengal","6518","0","128.2","32.0","1.8","180"
"","Sikkim","86","0","1.3","1.0","0.3","25"
"NER","Arunachal Pradesh","115","1","2.0","1.7","0.3","44"
"","Assam","1337","3","22.5","16.0","1.4","252"
"","Manipur","145","3","2.2","2.2","0.0","35"
"","Meghalaya","310","2","4.4","4.7","-1.5","81"
"","Mizoram","77","4","1.3","1.3","0.0","17"
"","Nagaland","118","1","1.8","1.5","0.2","76"
"","Tripura","219","4","3.9","0.8","0.9","40"
