"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4469","0","79.0","45.7","0.7","198"
"","Haryana","5397","0","92.5","68.2","0.4","327"
"","Rajasthan","8589","0","177.4","56.1","1.8","271"
"","Delhi","3203","0","56.5","38.2","1.8","292"
"","UP","10453","1925","208.9","80.8","-0.4","376"
"","Uttarakhand","1604","150","32.6","19.7","3.0","383"
"","HP","1276","0","23.5","14.7","1.3","127"
"","J&K","1932","341","37.6","30.1","-0.4","226"
"","Chandigarh","189","0","3.3","3.3","0.3","8"
"WR","Chhattisgarh","3401","96","78.2","25.4","2.7","239"
"","Gujarat","11682","0","259.6","52.8","1.4","274"
"","MP","6854","0","145.6","84.0","-3.2","163"
"","Maharashtra","17860","65","375.3","98.4","-1.6","540"
"","Goa","548","0","8.7","7.1","0.9","133"
"","DD","288","0","6.4","6.0","0.4","58"
"","DNH","690","0","15.8","16.0","-0.7","34"
"","Essar steel","589","0","11.4","12.1","-0.7","109"
"SR","Andhra Pradesh","6444","0","143.7","22.2","1.0","343"
"","Telangana","5809","0","134.6","73.9","2.2","322"
"","Karnataka","8241","300","178.5","30.5","2.8","511"
"","Kerala","3353","30","64.7","42.9","1.5","244"
"","Tamil Nadu","12261","851","280.6","111.9","-1.5","426"
"","Pondy","305","0","6.4","6.5","-0.1","25"
"ER","Bihar","2725","250","52.6","46.5","2.0","250"
"","DVC","2355","0","58.2","-19.2","0.7","200"
"","Jharkhand","1054","0","21.1","11.6","1.0","200"
"","Odisha","3553","0","67.6","19.9","0.2","200"
"","West Bengal","7061","0","136.5","27.4","2.7","230"
"","Sikkim","100","0","1.4","1.1","0.3","25"
"NER","Arunachal Pradesh","95","0","1.4","1.0","0.4","38"
"","Assam","1130","152","22.3","13.5","4.4","183"
"","Manipur","130","0","1.7","2.1","-0.4","44"
"","Meghalaya","327","3","5.0","4.0","-0.5","35"
"","Mizoram","80","2","1.2","0.9","0.3","36"
"","Nagaland","112","4","2.4","1.2","1.1","43"
"","Tripura","227","3","2.2","0.2","0.1","81"
