"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.30","6.68","16.54","23.53","52.74","23.73"
"SR GRID","0.00","0.30","6.68","16.54","23.53","52.74","B. Frequency Profile (%)23.73"
