"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.039","0.00","0.00","1.52","1.52","68.39","30.09"
"SR GRID","0.039","0.00","0.00","1.52","1.52","68.39","30.09"
