"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5912","0","113.0","64.8","-1.0","46","0.0"
"","Haryana","6338","0","123.6","85.6","-0.2","286","0.0"
"","Rajasthan","13830","0","245.1","79.4","1.3","512","0.0"
"","Delhi","4223","0","70.7","55.1","-0.9","186","0.0"
"","UP","15964","0","283.5","115.0","0.7","740","1.4"
"","Uttarakhand","2097","0","38.3","21.2","-0.1","111","0.0"
"","HP","1712","0","30.2","23.8","-0.9","108","0.0"
"","J&K(UT) and Ladakh(UT)","2349","587","50.2","45.6","-1.5","160","12.4"
"","Chandigarh","262","0","4.1","4.1","0.0","21","0.0"
"WR","Chhattisgarh","3788","0","80.9","34.8","-0.2","252","0.0"
"","Gujarat","15921","0","332.1","71.3","7.8","697","0.0"
"","MP","14785","0","270.1","131.6","-1.4","537","0.0"
"","Maharashtra","22649","0","459.1","131.9","0.5","479","0.0"
"","Goa","482","0","9.5","9.4","-0.4","41","0.0"
"","DD","320","0","7.0","6.5","0.5","63","0.0"
"","DNH","794","0","18.4","17.7","0.7","104","0.0"
"","Essar steel","759","0","5.4","5.7","-0.3","217","0.0"
"SR","Andhra Pradesh","9225","0","184.4","65.2","-1.8","251","0.0"
"","Telangana","10767","0","208.6","104.2","-0.6","602","0.0"
"","Karnataka","12381","0","233.6","69.2","-1.0","677","0.0"
"","Kerala","3618","0","73.3","57.2","0.8","211","0.0"
"","Tamil Nadu","14383","0","298.9","149.4","-1.2","431","0.0"
"","Pondy","358","0","7.2","7.4","-0.2","47","0.0"
"ER","Bihar","4415","0","77.3","69.7","3.4","495","0.0"
"","DVC","3084","0","65.0","-35.0","-1.3","131","0.0"
"","Jharkhand","1251","0","25.8","16.5","0.0","110","0.0"
"","Odisha","4009","0","76.0","1.0","-0.8","312","0.0"
"","West Bengal","6348","0","113.4","25.4","0.5","263","0.0"
"","Sikkim","136","0","2.0","1.5","0.6","42","0.0"
"NER","Arunachal Pradesh","121","3","2.2","2.1","0.0","32","0.0"
"","Assam","1382","5","22.4","19.3","0.4","143","0.4"
"","Manipur","210","3","2.7","3.1","-0.4","29","0.0"
"","Meghalaya","385","0","6.7","6.0","-0.2","37","0.3"
"","Mizoram","105","1","1.7","1.6","-0.1","33","0.0"
"","Nagaland","127","2","2.3","2.0","0.1","10","0.0"
"","Tripura","223","0","3.4","1.5","-0.3","19","0.0"
