"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","289.8","0.0","41.7","-73.3","0.2","258.4"
"Actual(MU)","289.9","0.0","46.7","-66.6","-5.1","264.8"
"O/D/U/D(MU)","0.1","0.0","4.9","6.7","-5.3","6.4"
