"Share of RES in total generation (%)","4.59","10.56","32.32","0.12","0.04","12.84"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.01","15.09","50.46","20.52","45.09","32.40"
