"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","184.6","-195.4","82.5","-69.4","0.0","2.3"
"Actual(MU)","175.8","-202.9","93.9","-71.1","3.5","-0.8"
"O/D/U/D(MU)","-8.8","-7.5","11.4","-1.7","3.5","-3.1"
