"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","134.7","-148.0","136.6","-81.0","2.6","44.9"
"Actual(MU)","130.2","-146.5","124.3","-72.8","1.6","36.7"
"O/D/U/D(MU)","-4.5","1.4","-12.3","8.2","-1.0","-8.2"
