"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.68","7.91","30.30","38.89","55.51","5.60"
"SR GRID","0.00","0.68","7.91","30.30","38.89","55.51","5.60"
