"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","182.5","-237.8","95.5","-45.6","8.0","2.5"
"Actual(MU)","182.1","-245.5","89.4","-35.9","6.3","-3.6"
"O/D/U/D(MU)","-0.4","-7.6","-6.1","9.7","-1.7","-6.1"
