"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.13","2.42","2.55","61.89","35.57"
"SR GRID","0.00","0.00","0.13","2.42","2.55","61.89","35.57"
