"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","0.6","0.0","66.2","33.8"
"SR GRID","0.0","0.0","0.7","4.4","0.7","93.4","5.9"
