"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","0.0","0.8","4.2","5.0","34.2","60.8"
"SR GRID","0.0","0.0","0.8","4.2","5.0","34.2","60.8"
