"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.17","4.95","5.13","57.64","37.23"
"SR GRID","0.00","0.00","0.17","4.95","5.13","57.64","B. Frequency Profile (%)37.23"
