"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","47966","49409","40346","18282","2461","158464"
"Peak Shortage (MW)","620","0","0","0","26","646"
"Energy Met (MU)","968","1184","1018","364","42","3576"
"Hydro Gen (MU)","127","49","90","34","6","306"
"Wind Gen (MU)","6","45","52","----------","----------","102"
"Solar Gen (MU)*","38.65","26.90","90.83","1.50","0.03","158"
"Energy Shortage (MU)","11.9","0.0","0.0","0.0","0.7","12.6"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","49350","57057","48818","18821","2506","169343"
"","09:17","10:41","07:40","18:59","18:01","07:51"
