"","NR","WR","SR","ER","NER","All India"
"Coal","470","1273","640","469","8","2860"
"Lignite","23","18","39","0","0","81"
"Hydro","146","31","86","35","3","301"
"Nuclear","23","31","32","0","0","85"
"Gas, Naptha & Diesel","29","41","17","0","30","117"
"RES (Wind, Solar, Biomass & Others)","78","68","151","1","0","299"
"Total","769","1463","965","506","40","3742"
