"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","222.0","-247.9","54.2","-31.7","7.3","4.0"
"Actual(MU)","210.5","-254.7","65.3","-27.5","5.8","-0.6"
"O/D/U/D(MU)","-11.6","-6.8","11.1","4.2","-1.5","-4.6"
