"Share of RES in total generation (%)","6.07","9.00","23.10","0.23","0.08","10.53"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","49.25","14.95","45.35","23.36","51.74","32.91"
