"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","237.8","-251.2","113.0","-107.4","7.5","-0.2"
"Actual(MU)","236.3","-266.8","134.2","-107.2","2.4","-1.1"
"O/D/U/D(MU)","-1.5","-15.6","21.2","0.2","-5.2","-0.9"
