"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","183.5","-166.3","37.6","-54.1","-3.3","-2.5"
"Actual(MU)","188.4","-166.6","25.5","-40.1","-5.8","1.3"
"O/D/U/D(MU)","4.8","-0.4","-12.1","14.0","-2.5","3.9"
