"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.05","9.24","19.86","30.15","60.97","8.88"
"SR GRID","0.00","1.05","9.24","19.86","30.15","60.97","8.88"
