"Share of RES in total generation (%)","5.49","14.21","32.51","0.42","0.04","14.06"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","39.88","18.15","45.29","25.76","39.41","31.79"
